"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0894","CIUDAS QUESADA-LOS CHILES-FRONTERA NORTE","9","2024","","","3880","79703","650","154792490"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0895","CIUDAD QUESADA-EL AMPARO","9","2024","","","115","1771","25","4432855"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0896","CIUDAD QUESADA-SANTA ROSA-EL CONCHO-POCOSOL-LLANO VERDE-RIO SAN JUAN","9","2024","","","134","2000","30","3124280"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0903","CIUDAD QUESADA-SAN JORGE","9","2024","","","91","1430","21","1562130"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R2185","CIUDAD QUESADA-SANTA ROSA","9","2024","","","478","7438","98","9982745"
"AUTOBUSES DE TILARAN, S.A.","3-101-651206","508","TILARAN-PUNTARENAS","R1403","TILARAN-PUNTARENAS","9","2024","","","355","1255","25","2946875"
"AUTOBUSES DE TILARAN, S.A.","3-101-651206","555","TILARAN-CAÑAS","R1404","TILARAN-CAÑAS","9","2024","","","1580","22340","440","12287000"
"AUTOBUSES ROMERO, S.A.","3-101-109324","334","CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA","R1086","CARTAGO-DULCE NOMBRE","9","2024","","","2169","28481","1450","8544300"
"AUTOBUSES ROMERO, S.A.","3-101-109324","334","CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA","R1087","CARTAGO-BLANQUILLO","9","2024","","","352","5934","150","1780200"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0364","CORONADO-SAN RAFAEL Y VICEVERSA","9","2024","","","2496","18380","698","6360295"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0387","CORONADO-SAN ANTONIO Y VICEVERSA","9","2024","","","2686","8734","432","3022610"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0431","SAN JOSE-CORONADO POR CALLE BLANCOS Y POR HOSPITAL CALDERON GUARDIA Y VICEVERSA","9","2024","","","32721","207769","2730","84369005"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0432","CORONADO-SAN PEDRO Y VICEVERSA","9","2024","","","4487","25460","805","8812510"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0433","CORONADO-SAN FRANCISCO Y VICEVERSA","9","2024","","","2559","10141","612","3510605"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0434","CORONADO-DULCE NOMBRE Y VICEVERSA","9","2024","","","2259","8228","412","2848675"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0436","PERIFERICA CORONADO","9","2024","","","4247","8937","347","3183315"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0437","CORONADO-EL RODEO Y VICEVERSA","9","2024","","","1473","12223","554","4230300"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0438","CORONADO-LAS NUBES-CASCAJAL Y VICEVERSA","9","2024","","","2232","31697","620","12873340"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R1995","PERIFERICA IPIS","9","2024","","","4151","9347","336","3328995"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R1996","CORONADO-LA COLMENA Y VICEVERSA","9","2024","","","989","6263","261","2167270"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R2472","CORONADO-PATIO DE AGUA-CALLE LA MAQUINA Y VICEVERSA","9","2024","","","2304","15309","599","5298220"
"AUTOLASSA, S.A.","3-101-124430","651","PALMAR NORTE-FINCAS-SIERPE DE OSA","R1631","PALMAR NORTE Y SUR-SIERPE DE OSA Y VICEVERSA","9","2024","","","1756","12261","129","1532625"
"AUTOLASSA, S.A.","3-101-124430","651","PALMAR NORTE-FINCAS-SIERPE DE OSA","R2111","PALMAR NORTE Y SUR-FINCA N°7 Y VICEVERSA","9","2024","","","859","4643","90","371440"
"AUTOTRANSPORTES ADONAY LOS CHILES-UPALA, S.A.","3-101-497134","1244","UPALA-COLONIA-PUNTARENAS-SANTA ROSA-SANJORGE-VERACRUZ-CAÑO NEGRO CON EXT. SAN LUIS Y LOS CHILES FRONTERA NORTE Y VICEVERSA","R0923","UPALA-COLONIA PUNTARENAS-SANTA ROSA-SAN JORGE-VERACRUZ-CAÑO NEGRO- EXT. SAN LUIS Y LOS CHILES-FRONTERA NORTE","9","2024","","","254","4230","81","6500655"
"AUTOTRANSPORTES BLANCO LOBO, S.A.","3-101-094405","699 BS","SAN JOSE-PUERTO JIMENEZ","R1709","SAN JOSE-PUERTO JIMENEZ","9","2024","","","160","1321","30","11407700"
"AUTOTRANSPORTES BLANCO LOBO, S.A.","3-101-094405","699 BS","SAN JOSE-PUERTO JIMENEZ","R1710","SAN ISIDRO DE EL GENERAL-PUERTO JIMENEZ","9","2024","","","341","1752","30","4921450"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0642","ALAJUELA-RINCON VENEGAS-BELEN","9","2024","","","14307","108312","911","43324800"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0643","ALAJUELA-REFORMA-BELEN","9","2024","","","3660","14403","629","5761200"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0644","ALAJUELA-BALNEARIO OJO DE AGUA-SAN ANTONIO DE BELEN","9","2024","","","104","70435","608.5","28174000"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0646","ALAJUELA-URB. LA PAZ-BELEN","9","2024","","","","11762","458","4704800"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R2303","ALAJUELA-CALLE MONGE-BELEN","9","2024","","","","10111","134.5","4044400"
"AUTOTRANSPORTES CARIBEÑOS S.A.","3-101-028668","703","SAN JOSE-LIMON (SERVICIO REGULAR Y DIRECTO)","R1755","SAN JOSE-LIMON","9","2024","","","1411","35330","580","137524155"
"AUTOTRANSPORTES CARIBEÑOS S.A.","3-101-028668","703","SAN JOSE-LIMON (SERVICIO REGULAR Y DIRECTO)","R1756","SAN JOSE-LIMON x TURRIALBA (CASOS DE EMERGENCIA)","9","2024","","","33","844","12","3752155"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1606","SAN VITO-LAS MELLIZAS Y VICEVERSA","9","2024","","","756","5718","120","5225865"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1608","SAN VITO-CIUDAD NEILY POR LINDA VISTA","9","2024","","","1941","10642","180","12062795"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1611","SAN VITO-CAÑAS GORDAS-VILLA ROMA","9","2024","","","1094","2340","55","1369350"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1612","SAN VITO-LOS REYES-LA MARAVILLA Y VICEVERSA","9","2024","","","615","2173","60","971710"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R2096","SAN VITO-AGUA BUENA-COPA BUENA","9","2024","","","520","3105","104.5","1463725"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R2430","SAN VITO-CIUDAD NEILY POR SABALITO","9","2024","","","955","3596","60","5913510"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","660","SAN VITO DE COTO BRUS-EL CEIBO-PIEDRA PINTADA-LA NIÑA","R1636","SAN VITO DE COTO BRUS-EL CEIBO Y VICEVERSA","9","2024","","","185","408","50","164510"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","660","SAN VITO DE COTO BRUS-EL CEIBO-PIEDRA PINTADA-LA NIÑA","R1637","SAN VITO DE COTO BRUS-PIEDRA PINTADA-LA NIÑA (ANILLO)","9","2024","","","694","3383","190","1288075"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","671","SAN VITO DE COTO BRUS-SANTA ELENA-FILA TIGRE Y VICEVERSA","R1640","SAN VITO-FILA DE TIGRE Y VICEVERSA (CON ENTRADA A FILA PINAR Y EL ROBLE)","9","2024","","","696","4494","55","4406855"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","671","SAN VITO DE COTO BRUS-SANTA ELENA-FILA TIGRE Y VICEVERSA","R1642","SAN VITO-SANTA ELENA Y VICEVERSA (CON ENTRADA A FILA PINAR)","9","2024","","","631","3076","60","3152825"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","08","SAN JOSE-RUTA PERIFERICA","R2290","L2, ANILLO SENTIDO HORARIO HATILLO – CALLE BLANCOS – GUADALUPE – HATILLO","9","2024","","","","","",""
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0156","SAN JOSE-SAN PEDRO-SAN RAFAEL-SALITRILLOS EXT. KARPINSKY","9","2024","","","8673","70206","1482.5","31943730"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0158","SAN JOSE-SAN PEDRO-CEDRAL-URBANIZACION EUROPA","9","2024","","","202","4706","50.5","2141230"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0160","SAN JOSE-SAN PEDRO-GRANADILLA","9","2024","","","15208","150943","2450.5","68679065"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0161","SAN JOSE-SAN PEDRO-CIPRESES","9","2024","","","149","1762","125.5","801710"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0162","SAN JOSE-SAN RAMON DE TRES RIOS-VILLA HERMOSA","9","2024","","","12592","116368","1738","52947440"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0163","SAN JOSE-URB. LAS MANSIONES-CLUB CAMPESTRE LA CAMPIÑA","9","2024","","","1598","11488","298.5","5227040"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0164","SAN JOSE-SABANILLA","9","2024","","","8779","72278","1510.5","32886490"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","I-1","DESAMPARADOS-MORAVIA","R0002","DESAMPARADOS-MORAVIA","9","2024","","","2414","25162","242","8429270"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R1436","LA CRUZ-SANTA CECILIA-BIRMANIA-EL PROGRESO","9","2024","","","215","5789","135","5589545"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2079","CUATRO BOCAS-AGUAS CLARAS","9","2024","","","46","2103","55","3488625"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2080","UPALA-EL DELIRIO","9","2024","","","122","3016","55","2626795"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2081","UPALA-CUATRO BOCAS-EL PORVENIR","9","2024","","","107","3558","57","2955105"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2082","UPALA-JOMUZA","9","2024","","","53","2661","55","2421785"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2083","UPALA-LA VICTORIA","9","2024","","","187","3611","70.5","2855400"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2084","UPALA-SANTA CECILIA","9","2024","","","98","3235","81","4990830"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2085","URBANO DE UPALA (HASTA LA BOMBA)","9","2024","","","763","19521","400","4099570"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2133","UPALA-DOS RIOS DE UPALA","9","2024","","","42","1904","30","4535905"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1430","LIBERIA-BRASILIA","9","2024","","","59","2028","30","3307420"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1431","LIBERIA-BUENOS AIRES","9","2024","","","44","2223","30","3023935"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1433","LIBERIA-QUEBRADA GRANDE","9","2024","","","184","6183","86","4488655"
"AUTOTRANSPORTES COCORI, S.A.","3-101-141597","167","SAN ISIDRO DE EL GRAL-SAN RAFAEL NORTE - LA ESE","R0487","SAN ISIDRO-LA ESE","9","2024","","","398","5488","225","2576580"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1366","SAN JOSE-LAS JUNTAS DE ABANGARES Y VICEVERSA","9","2024","","","26","688","30","2563735"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1367","LAS JUNTAS DE ABANGARES-CAÑAS Y VICEVERSA","9","2024","","","337","9137","155.5","7321430"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1369","LAS JUNTAS DE ABANGARES-COLORADO Y VICEVERSA","9","2024","","","360","9289","139","7789785"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1371","LAS JUNTAS DE ABANGARES-POROSAL-FERRY Y VICEVERSA","9","2024","","","125","5085","80","4264665"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1533","LAS JUNTAS DE ABANGARES-LIBERIA Y VICEVERSA","9","2024","","","56","1687","30","2711645"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","626","PUNTARENAS-MIRAMAR (SERVICIO DIRECTO)","R1588","PUNTARENAS-MIRAMAR Y VICEVERSA POR BARRANCA","9","2024","","","1640","56194","810","27127385"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","626","PUNTARENAS-MIRAMAR (SERVICIO DIRECTO)","R2117","PUNTARENAS-MIRAMAR Y VICEVERSA POR COSTANERA","9","2024","","","244","8321","211","6435190"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","627","MIRAMAR-CUATRO CRUCES-CIRUELAS-EL PALMAR","R1590","MIRAMAR-CUATRO CRUCES-CIRUELAS-EL PALMAR (anillo)","9","2024","","","127","3267","48","1456125"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","1001","DESAMPARADOS – CALLE FALLAS – SAN RAFAEL ABAJO – SAN JUAN DE DIOS Y VICEVERSA","R2283","DESAMPARADOS – CALLE FALLAS – SAN RAFAEL ABAJO – SAN JUAN DE DIOS Y VICEVERSA","9","2024","","","1101","14007","236","2171085"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0214","SAN JOSE-DESAMPARADOS-SAN RAFAEL","9","2024","","","12376","97462","1927.5","39959420"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0215","SAN JOSE-DESAMPARADOS-MONTECLARO","9","2024","","","1670","14723","440.5","6036430"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0216","SAN JOSE-DESAMPARADOS-LOMA LINDA","9","2024","","","870","7754","210","3179140"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0217","SAN JOSE-DESAMPARADOS-GRAVILIAS-VILLA NUEVA-RIBERA","9","2024","","","432","5018","146.5","2057380"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0218","SAN JOSE-DESAMPARADOS-PORVENIR","9","2024","","","8729","52179","1109","21394430"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0219","SAN JOSE-DESAMPARADOS-DOS CERCAS","9","2024","","","10690","68247","1226.5","27981270"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0220","SAN JOSE-DESAMPARADOS-PORVENIR-DOS CERCAS","9","2024","","","4955","35642","731","14613220"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0221","SAN JOSE-DESAMPARADOS-CALLE FALLAS","9","2024","","","13654","86224","1788.5","35351840"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0222","SAN JOSE-DESAMPARADOS-SAN MIGUEL-URB. LA CAPRI","9","2024","","","11017","84606","1787.5","34688460"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0224","SAN JOSE-DESAMPARADOS-LOMAS","9","2024","","","2567","26327","670","10794070"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0226","SAN JOSE-ASERRI-BARRIO MARIA AUXILIADORA","9","2024","","","3391","34349","747","16181365"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0227","SAN JOSE-BARRIO MERCEDES DE ASERRI","9","2024","","","10847","96561","1511.5","45480810"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0228","SAN JOSE-BARRIO LOURDES DE ASERRI","9","2024","","","12125","98921","1663","46599265"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0229","SAN JOSE-ASERRI-BARRIO CORAZON DE JESUS","9","2024","","","11206","79463","1406.5","37433965"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0230","SAN JOSE-SALITRILLOS DE ASERRI","9","2024","","","11672","111654","1918","52595620"
