"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"ALPIZAR S.A.","3-101-074028","208","ALAJUELA-DESAMPARADOS-SAN PEDRO-SANTA BARBARA","R0570","ALAJUELA-SANTA BARBARA-SILVIA EUGENIA","3","2024","","","439","455","256","184275"
"ASOCIACIÓN DE DESARROLLO DE SAN JUAN DE BARBACOAS DE PURISCAL","3-002-051021","148 A","SANTIAGO DE PURISCAL - SAN JUAN","R0459","SAN JUAN-PURISCAL","3","2024","","","887","11088","303","5113345"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","105","SANTA ANA - SAN ANTONIO DE BELEN","R1202","SANTA ANA - SAN ANTONIO DE BELEN","3","2024","","","1340","50201","871","22841455"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","405","SAN RAFAEL-BALNEARIO DE OJO DE AGUA-SAN ANTONIO DE BELEN-CENADA-LA AURORA-IMAS-URBANIZACION LA CUMBRE-HEREDIA Y VICEVERSA","R1196","HEREDIA-SAN RAFAEL DE ALAJUELA","3","2024","","","2100","53098","387.5","16725870"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","405","SAN RAFAEL-BALNEARIO DE OJO DE AGUA-SAN ANTONIO DE BELEN-CENADA-LA AURORA-IMAS-URBANIZACION LA CUMBRE-HEREDIA Y VICEVERSA","R1197","HEREDIA-SAN ANTONIO DE BELEN","3","2024","","","4082","81725","892","25743375"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","405","SAN RAFAEL-BALNEARIO DE OJO DE AGUA-SAN ANTONIO DE BELEN-CENADA-LA AURORA-IMAS-URBANIZACION LA CUMBRE-HEREDIA Y VICEVERSA","R1199","HEREDIA-LA AURORA","3","2024","","","2063","39133","758.5","12326895"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","405","SAN RAFAEL-BALNEARIO DE OJO DE AGUA-SAN ANTONIO DE BELEN-CENADA-LA AURORA-IMAS-URBANIZACION LA CUMBRE-HEREDIA Y VICEVERSA","R2041","HEREDIA-OJO DE AGUA","3","2024","","","77","848","12","267120"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","405","SAN RAFAEL-BALNEARIO DE OJO DE AGUA-SAN ANTONIO DE BELEN-CENADA-LA AURORA-IMAS-URBANIZACION LA CUMBRE-HEREDIA Y VICEVERSA","R2043","HEREDIA-ESCOBAL","3","2024","","","1753","32110","285","10114650"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","405","SAN RAFAEL-BALNEARIO DE OJO DE AGUA-SAN ANTONIO DE BELEN-CENADA-LA AURORA-IMAS-URBANIZACION LA CUMBRE-HEREDIA Y VICEVERSA","R2429","HEREDIA-IMAS-URB. LA CUMBRE","3","2024","","","1509","13174","335.5","4149810"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","I-3","SANTA ANA - SAN ANTONIO DE BELEN - LA VALENCIA","R0005","SANTA ANA-SAN ANTONIO DE BELEN-LA VALENCIA","3","2024","","","27","1879","23.5","601280"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0894","CIUDAS QUESADA-LOS CHILES-FRONTERA NORTE","3","2024","","","3759","73497","650","143324315"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0895","CIUDAD QUESADA-EL AMPARO","3","2024","","","115","1781","26","4479215"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0896","CIUDAD QUESADA-SANTA ROSA-EL CONCHO-POCOSOL-LLANO VERDE-RIO SAN JUAN","3","2024","","","140","2045","31","3210545"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0903","CIUDAD QUESADA-SAN JORGE","3","2024","","","93","1384","21","1523770"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R2185","CIUDAD QUESADA-SANTA ROSA","3","2024","","","408","7389","98.5","9984080"
"AUTOBUSES DE TILARAN, S.A.","3-101-651206","508","TILARAN-PUNTARENAS","R1403","TILARAN-PUNTARENAS","3","2024","","","326","1340","26","2973410"
"AUTOBUSES DE TILARAN, S.A.","3-101-651206","555","TILARAN-CAÑAS","R1404","TILARAN-CAÑAS","3","2024","","","1598","22702","456","12599610"
"AUTOBUSES ROMERO, S.A.","3-101-109324","334","CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA","R1086","CARTAGO-DULCE NOMBRE","3","2024","","","1808","28165","1500","8449500"
"AUTOBUSES ROMERO, S.A.","3-101-109324","334","CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA","R1087","CARTAGO-BLANQUILLO","3","2024","","","293","5867","155","1760100"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0364","CORONADO-SAN RAFAEL Y VICEVERSA","3","2024","","","2346","18650","641","6061250"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0387","CORONADO-SAN ANTONIO Y VICEVERSA","3","2024","","","2638","8525","411","2770625"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0431","SAN JOSE-CORONADO POR CALLE BLANCOS Y POR HOSPITAL CALDERON GUARDIA Y VICEVERSA","3","2024","","","32361","217901","2562","81712875"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0432","CORONADO-SAN PEDRO Y VICEVERSA","3","2024","","","3938","25301","742","8222825"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0433","CORONADO-SAN FRANCISCO Y VICEVERSA","3","2024","","","2355","9435","558","3066375"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0434","CORONADO-DULCE NOMBRE Y VICEVERSA","3","2024","","","2061","7772","392","2525900"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0436","PERIFERICA CORONADO","3","2024","","","3523","8339","312","2793565"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0437","CORONADO-EL RODEO Y VICEVERSA","3","2024","","","1579","12052","527","3916900"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0438","CORONADO-LAS NUBES-CASCAJAL Y VICEVERSA","3","2024","","","2250","34137","593","12801375"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R1995","PERIFERICA IPIS","3","2024","","","3455","8946","303","2996910"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R1996","CORONADO-LA COLMENA Y VICEVERSA","3","2024","","","822","5715","247","1857375"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R2472","CORONADO-PATIO DE AGUA-CALLE LA MAQUINA Y VICEVERSA","3","2024","","","2249","15661","562","5089825"
"AUTOLASSA, S.A.","3-101-124430","651","PALMAR NORTE-FINCAS-SIERPE DE OSA","R1631","PALMAR NORTE Y SUR-SIERPE DE OSA Y VICEVERSA","3","2024","","","1813","14308","135","1788500"
"AUTOLASSA, S.A.","3-101-124430","651","PALMAR NORTE-FINCAS-SIERPE DE OSA","R2111","PALMAR NORTE Y SUR-FINCA N°7 Y VICEVERSA","3","2024","","","888","6199","93","495920"
"AUTOTRANSPORTES ADONAY LOS CHILES-UPALA, S.A.","3-101-497134","1244","UPALA-COLONIA-PUNTARENAS-SANTA ROSA-SANJORGE-VERACRUZ-CAÑO NEGRO CON EXT. SAN LUIS Y LOS CHILES FRONTERA NORTE Y VICEVERSA","R0923","UPALA-COLONIA PUNTARENAS-SANTA ROSA-SAN JORGE-VERACRUZ-CAÑO NEGRO- EXT. SAN LUIS Y LOS CHILES-FRONTERA NORTE","3","2024","","","227","4092","79","6324330"
"AUTOTRANSPORTES BLANCO LOBO, S.A.","3-101-094405","699 BS","SAN JOSE-PUERTO JIMENEZ","R1709","SAN JOSE-PUERTO JIMENEZ","3","2024","","","271","1876","31","16250240"
"AUTOTRANSPORTES BLANCO LOBO, S.A.","3-101-094405","699 BS","SAN JOSE-PUERTO JIMENEZ","R1710","SAN ISIDRO DE EL GENERAL-PUERTO JIMENEZ","3","2024","","","382","2124","31","5974000"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0642","ALAJUELA-RINCON VENEGAS-BELEN","3","2024","","","10910","121246","1056","48498400"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0643","ALAJUELA-REFORMA-BELEN","3","2024","","","4079","15001","592.5","6000400"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0644","ALAJUELA-BALNEARIO OJO DE AGUA-SAN ANTONIO DE BELEN","3","2024","","","2404","71212","709","28484800"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0646","ALAJUELA-URB. LA PAZ-BELEN","3","2024","","","231","11609","507.5","4643600"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R2303","ALAJUELA-CALLE MONGE-BELEN","3","2024","","","37","8587","148.5","3434800"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R2306","ALAJUELA-URBANIZACION MELISSAS-BELEN","3","2024","","","","54","6","21600"
"AUTOTRANSPORTES CARIBEÑOS S.A.","3-101-028668","703","SAN JOSE-LIMON (SERVICIO REGULAR Y DIRECTO)","R1755","SAN JOSE-LIMON","3","2024","","","1596","42509","681","166209450"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1606","SAN VITO-LAS MELLIZAS Y VICEVERSA","3","2024","","","867","5388","121","4904445"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1608","SAN VITO-CIUDAD NEILY POR LINDA VISTA","3","2024","","","1981","11350","182","13454095"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1611","SAN VITO-CAÑAS GORDAS-VILLA ROMA","3","2024","","","991","2363","55","1477845"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1612","SAN VITO-LOS REYES-LA MARAVILLA Y VICEVERSA","3","2024","","","525","2016","62","910045"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R2096","SAN VITO-AGUA BUENA-COPA BUENA","3","2024","","","632","2665","89","1316040"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R2430","SAN VITO-CIUDAD NEILY POR SABALITO","3","2024","","","887","3807","61","5948955"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","660","SAN VITO DE COTO BRUS-EL CEIBO-PIEDRA PINTADA-LA NIÑA","R1636","SAN VITO DE COTO BRUS-EL CEIBO Y VICEVERSA","3","2024","","","246","408","48","176160"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","660","SAN VITO DE COTO BRUS-EL CEIBO-PIEDRA PINTADA-LA NIÑA","R1637","SAN VITO DE COTO BRUS-PIEDRA PINTADA-LA NIÑA (ANILLO)","3","2024","","","1306","2984","189","1269345"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","671","SAN VITO DE COTO BRUS-SANTA ELENA-FILA TIGRE Y VICEVERSA","R1640","SAN VITO-FILA DE TIGRE Y VICEVERSA (CON ENTRADA A FILA PINAR Y EL ROBLE)","3","2024","","","677","4656","50","2604790"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","671","SAN VITO DE COTO BRUS-SANTA ELENA-FILA TIGRE Y VICEVERSA","R1642","SAN VITO-SANTA ELENA Y VICEVERSA (CON ENTRADA A FILA PINAR)","3","2024","","","653","3584","61","2011310"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","08","SAN JOSE-RUTA PERIFERICA","R2290","SAN JOSE-RUTA PERIFERICA (LADO 2)","3","2024","","","28","272","26","88400"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0156","SAN JOSE-SAN PEDRO-SAN RAFAEL-SALITRILLOS EXT. KARPINSKY","3","2024","","","8884","70930","1431.5","32273150"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0158","SAN JOSE-SAN PEDRO-CEDRAL-URBANIZACION EUROPA","3","2024","","","116","3442","33","1566110"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0160","SAN JOSE-SAN PEDRO-GRANADILLA","3","2024","","","15208","150820","2258","68623100"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0161","SAN JOSE-SAN PEDRO-CIPRESES","3","2024","","","162","1833","118","834015"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0162","SAN JOSE-SAN RAMON DE TRES RIOS-VILLA HERMOSA","3","2024","","","11802","113900","1649.5","51824500"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0163","SAN JOSE-URB. LAS MANSIONES-CLUB CAMPESTRE LA CAMPIÑA","3","2024","","","1678","12665","328","5762575"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0164","SAN JOSE-SABANILLA","3","2024","","","8658","74981","1657.5","34116355"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","I-1","DESAMPARADOS-MORAVIA","R0002","DESAMPARADOS-MORAVIA","3","2024","","","1983","22011","227","7373685"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R1436","LA CRUZ-SANTA CECILIA-BIRMANIA-EL PROGRESO","3","2024","","","246","6606","137","7036190"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2079","CUATRO BOCAS-AGUAS CLARAS","3","2024","","","49","2259","56","3756690"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2080","UPALA-EL DELIRIO","3","2024","","","110","2714","59","2376880"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2081","UPALA-CUATRO BOCAS-EL PORVENIR","3","2024","","","102","3473","60","2899445"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2082","UPALA-JOMUZA","3","2024","","","47","2295","55","2098070"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2083","UPALA-LA VICTORIA","3","2024","","","180","3436","71.5","2733305"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2084","UPALA-SANTA CECILIA","3","2024","","","116","3934","83","6103025"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2085","URBANO DE UPALA (HASTA LA BOMBA)","3","2024","","","862","22048","388","4630500"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2133","UPALA-DOS RIOS DE UPALA","3","2024","","","35","1723","31","4112070"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1430","LIBERIA-BRASILIA","3","2024","","","54","1781","31","2919805"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1431","LIBERIA-BUENOS AIRES","3","2024","","","36","1959","31.5","2686375"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1433","LIBERIA-QUEBRADA GRANDE","3","2024","","","168","5511","83","4021345"
"AUTOTRANSPORTES COCORI, S.A.","3-101-141597","167","SAN ISIDRO DE EL GRAL-SAN RAFAEL NORTE - LA ESE","R0487","SAN ISIDRO-LA ESE","3","2024","","","281","5075","233","2385075"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1366","SAN JOSE-LAS JUNTAS DE ABANGARES Y VICEVERSA","3","2024","","","78","2253","31","3588670"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1367","LAS JUNTAS DE ABANGARES-CAÑAS Y VICEVERSA","3","2024","","","321","8683","154","5209355"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1369","LAS JUNTAS DE ABANGARES-COLORADO Y VICEVERSA","3","2024","","","457","11774","141","6945825"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1371","LAS JUNTAS DE ABANGARES-POROSAL-FERRY Y VICEVERSA","3","2024","","","142","5637","80","3241370"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1533","LAS JUNTAS DE ABANGARES-LIBERIA Y VICEVERSA","3","2024","","","33","1427","31","4167495"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","626","PUNTARENAS-MIRAMAR (SERVICIO DIRECTO)","R1588","PUNTARENAS-MIRAMAR Y VICEVERSA POR BARRANCA","3","2024","","","3749","44174","682","24986825"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","626","PUNTARENAS-MIRAMAR (SERVICIO DIRECTO)","R2117","PUNTARENAS-MIRAMAR Y VICEVERSA POR COSTANERA","3","2024","","","723","6336","124","4973760"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","627","MIRAMAR-CUATRO CRUCES-CIRUELAS-EL PALMAR","R1590","MIRAMAR-CUATRO CRUCES-CIRUELAS-EL PALMAR (anillo)","3","2024","","","352","3803","52","1711350"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","1001","DESAMPARADOS – CALLE FALLAS – SAN RAFAEL ABAJO – SAN JUAN DE DIOS Y VICEVERSA","R2283","DESAMPARADOS – CALLE FALLAS – SAN RAFAEL ABAJO – SAN JUAN DE DIOS Y VICEVERSA","3","2024","","","982","12380","212","1918900"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0214","SAN JOSE-DESAMPARADOS-SAN RAFAEL","3","2024","","","12204","91832","1683.5","37651120"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0215","SAN JOSE-DESAMPARADOS-MONTECLARO","3","2024","","","1835","14607","443.5","5989325"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0216","SAN JOSE-DESAMPARADOS-LOMA LINDA","3","2024","","","841","6838","189.5","2803580"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0217","SAN JOSE-DESAMPARADOS-GRAVILIAS-VILLA NUEVA-RIBERA","3","2024","","","475","4119","133","1688790"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0218","SAN JOSE-DESAMPARADOS-PORVENIR","3","2024","","","7967","44598","946","18285180"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0219","SAN JOSE-DESAMPARADOS-DOS CERCAS","3","2024","","","10006","59747","1038","24496270"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0220","SAN JOSE-DESAMPARADOS-PORVENIR-DOS CERCAS","3","2024","","","6397","40307","755.5","16525870"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0221","SAN JOSE-DESAMPARADOS-CALLE FALLAS","3","2024","","","14170","88836","1726","36422760"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0222","SAN JOSE-DESAMPARADOS-SAN MIGUEL-URB. LA CAPRI","3","2024","","","10802","83133","1645","34084530"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0224","SAN JOSE-DESAMPARADOS-LOMAS","3","2024","","","2592","24917","652","10215970"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0226","SAN JOSE-ASERRI-BARRIO MARIA AUXILIADORA","3","2024","","","3401","32536","699.5","15454600"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0227","SAN JOSE-BARRIO MERCEDES DE ASERRI","3","2024","","","11058","97698","1482","46406550"
