"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"AUTOBUSES BARRANTES ARAYA, S.A.","3-101-080606","I-3","SANTA ANA - SAN ANTONIO DE BELEN - LA VALENCIA","R0005","SANTA ANA-SAN ANTONIO DE BELEN-LA VALENCIA","8","2024","","","81","2503","42","800960"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0894","CIUDAS QUESADA-LOS CHILES-FRONTERA NORTE","8","2024","","","3388","78191","671.5","152465235"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0895","CIUDAD QUESADA-EL AMPARO","8","2024","","","135","1814","27","4562210"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0896","CIUDAD QUESADA-SANTA ROSA-EL CONCHO-POCOSOL-LLANO VERDE-RIO SAN JUAN","8","2024","","","142","2057","31","3229615"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R0903","CIUDAD QUESADA-SAN JORGE","8","2024","","","102","1490","22","1638850"
"AUTOBUSES CHILSACA,  S.A.","3-101-055460","288","CIUDAD QUESADA-LOS CHILES-FRONTERA NORTE Y RAMALES","R2185","CIUDAD QUESADA-SANTA ROSA","8","2024","","","468","7536","105.5","10173720"
"AUTOBUSES DE TILARAN, S.A.","3-101-651206","508","TILARAN-PUNTARENAS","R1403","TILARAN-PUNTARENAS","8","2024","","","382","1335","27","3387060"
"AUTOBUSES DE TILARAN, S.A.","3-101-651206","555","TILARAN-CAÑAS","R1404","TILARAN-CAÑAS","8","2024","","","1674","23991","456","13315005"
"AUTOBUSES ROMERO, S.A.","3-101-109324","334","CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA","R1086","CARTAGO-DULCE NOMBRE","8","2024","","","2109","28167","1500","8450100"
"AUTOBUSES ROMERO, S.A.","3-101-109324","334","CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA","R1087","CARTAGO-BLANQUILLO","8","2024","","","342","5869","155","1760700"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0364","CORONADO-SAN RAFAEL Y VICEVERSA","8","2024","","","2614","17651","707","6177850"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0387","CORONADO-SAN ANTONIO Y VICEVERSA","8","2024","","","2597","8871","445","3104850"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0431","SAN JOSE-CORONADO POR CALLE BLANCOS Y POR HOSPITAL CALDERON GUARDIA Y VICEVERSA","8","2024","","","34203","215411","2781","88318510"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0432","CORONADO-SAN PEDRO Y VICEVERSA","8","2024","","","4632","24734","816","8656900"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0433","CORONADO-SAN FRANCISCO Y VICEVERSA","8","2024","","","2724","10263","619","3592050"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0434","CORONADO-DULCE NOMBRE Y VICEVERSA","8","2024","","","2057","7726","423","2704100"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0436","PERIFERICA CORONADO","8","2024","","","4471","8382","348","3017520"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0437","CORONADO-EL RODEO Y VICEVERSA","8","2024","","","1653","11898","569","4164300"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R0438","CORONADO-LAS NUBES-CASCAJAL Y VICEVERSA","8","2024","","","2482","31806","625","13040460"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R1995","PERIFERICA IPIS","8","2024","","","4239","9279","337","3340440"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R1996","CORONADO-LA COLMENA Y VICEVERSA","8","2024","","","919","6161","268","2156350"
"AUTOBUSES UNIDOS DE CORONADO, S.A","3-101-010075","142","SAN JOSE-SAN ISIDRO DE CORONADO Y RAMALES","R2472","CORONADO-PATIO DE AGUA-CALLE LA MAQUINA Y VICEVERSA","8","2024","","","2817","15355","613","5374250"
"AUTOLASSA, S.A.","3-101-124430","651","PALMAR NORTE-FINCAS-SIERPE DE OSA","R1631","PALMAR NORTE Y SUR-SIERPE DE OSA Y VICEVERSA","8","2024","","","1875","13574","135","1696750"
"AUTOLASSA, S.A.","3-101-124430","651","PALMAR NORTE-FINCAS-SIERPE DE OSA","R2111","PALMAR NORTE Y SUR-FINCA N°7 Y VICEVERSA","8","2024","","","919","4866","93","389280"
"AUTOTRANSPORTES ADONAY LOS CHILES-UPALA, S.A.","3-101-497134","1244","UPALA-COLONIA-PUNTARENAS-SANTA ROSA-SANJORGE-VERACRUZ-CAÑO NEGRO CON EXT. SAN LUIS Y LOS CHILES FRONTERA NORTE Y VICEVERSA","R0923","UPALA-COLONIA PUNTARENAS-SANTA ROSA-SAN JORGE-VERACRUZ-CAÑO NEGRO- EXT. SAN LUIS Y LOS CHILES-FRONTERA NORTE","8","2024","","","259","4329","83","6690370"
"AUTOTRANSPORTES BLANCO LOBO, S.A.","3-101-094405","699 BS","SAN JOSE-PUERTO JIMENEZ","R1709","SAN JOSE-PUERTO JIMENEZ","8","2024","","","181","1506","31","13077490"
"AUTOTRANSPORTES BLANCO LOBO, S.A.","3-101-094405","699 BS","SAN JOSE-PUERTO JIMENEZ","R1710","SAN ISIDRO DE EL GENERAL-PUERTO JIMENEZ","8","2024","","","381","1945","31","5470600"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0642","ALAJUELA-RINCON VENEGAS-BELEN","8","2024","","","13746","113553","949.5","45421200"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0643","ALAJUELA-REFORMA-BELEN","8","2024","","","4412","14437","627.5","5774800"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0644","ALAJUELA-BALNEARIO OJO DE AGUA-SAN ANTONIO DE BELEN","8","2024","","","639","71814","576","28725600"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R0646","ALAJUELA-URB. LA PAZ-BELEN","8","2024","","","","12032","536.5","4812800"
"AUTOTRANSPORTES CAMBRONERO ALFARO, S.A.","3-101-046095","233","ALAJUELA-BALNEARIO DE OJO DE AGUA-URBANIZACION LA PAZ-RINCON VENEGAS-SAN ANTONIO DE BELEN-LA REFORMA Y VICEVERSA","R2303","ALAJUELA-CALLE MONGE-BELEN","8","2024","","","","8895","124","3558000"
"AUTOTRANSPORTES CARIBEÑOS S.A.","3-101-028668","703","SAN JOSE-LIMON (SERVICIO REGULAR Y DIRECTO)","R1755","SAN JOSE-LIMON","8","2024","","","1533","40003","626","156417365"
"AUTOTRANSPORTES CARIBEÑOS S.A.","3-101-028668","703","SAN JOSE-LIMON (SERVICIO REGULAR Y DIRECTO)","R1756","SAN JOSE-LIMON x TURRIALBA (CASOS DE EMERGENCIA)","8","2024","","","6","162","2","720960"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1606","SAN VITO-LAS MELLIZAS Y VICEVERSA","8","2024","","","781","5520","124","4967450"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1608","SAN VITO-CIUDAD NEILY POR LINDA VISTA","8","2024","","","1937","11331","186","12982710"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1611","SAN VITO-CAÑAS GORDAS-VILLA ROMA","8","2024","","","960","2685","56","1535585"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R1612","SAN VITO-LOS REYES-LA MARAVILLA Y VICEVERSA","8","2024","","","547","2268","62","991505"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R2096","SAN VITO-AGUA BUENA-COPA BUENA","8","2024","","","548","3053","100","1474995"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","636","SAN VITO – COPA BUENA – LA MARAVILLA – VILLA ROMA – LAS MELLIZAS – LINDA VISTA – CIUDAD NEILY Y VICEVERSA","R2430","SAN VITO-CIUDAD NEILY POR SABALITO","8","2024","","","948","3718","62","5888570"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","660","SAN VITO DE COTO BRUS-EL CEIBO-PIEDRA PINTADA-LA NIÑA","R1636","SAN VITO DE COTO BRUS-EL CEIBO Y VICEVERSA","8","2024","","","154","441","50","180745"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","660","SAN VITO DE COTO BRUS-EL CEIBO-PIEDRA PINTADA-LA NIÑA","R1637","SAN VITO DE COTO BRUS-PIEDRA PINTADA-LA NIÑA (ANILLO)","8","2024","","","766","3252","193","1355870"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","671","SAN VITO DE COTO BRUS-SANTA ELENA-FILA TIGRE Y VICEVERSA","R1640","SAN VITO-FILA DE TIGRE Y VICEVERSA (CON ENTRADA A FILA PINAR Y EL ROBLE)","8","2024","","","644","4358","56","3906790"
"AUTOTRANSPORTES CEPUL, S.A.","3-101-073305","671","SAN VITO DE COTO BRUS-SANTA ELENA-FILA TIGRE Y VICEVERSA","R1642","SAN VITO-SANTA ELENA Y VICEVERSA (CON ENTRADA A FILA PINAR)","8","2024","","","628","3142","62","2967905"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","08","SAN JOSE-RUTA PERIFERICA","R2290","L2, ANILLO SENTIDO HORARIO HATILLO – CALLE BLANCOS – GUADALUPE – HATILLO","8","2024","","","141","353","8","114725"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0156","SAN JOSE-SAN PEDRO-SAN RAFAEL-SALITRILLOS EXT. KARPINSKY","8","2024","","","8592","71246","1470.5","32416930"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0158","SAN JOSE-SAN PEDRO-CEDRAL-URBANIZACION EUROPA","8","2024","","","183","4114","42.5","1871870"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0160","SAN JOSE-SAN PEDRO-GRANADILLA","8","2024","","","15318","155051","2318.5","70548205"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0161","SAN JOSE-SAN PEDRO-CIPRESES","8","2024","","","124","1548","112","704340"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0162","SAN JOSE-SAN RAMON DE TRES RIOS-VILLA HERMOSA","8","2024","","","12652","116830","1736.5","53157650"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0163","SAN JOSE-URB. LAS MANSIONES-CLUB CAMPESTRE LA CAMPIÑA","8","2024","","","1697","11777","309.5","5358535"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","50","SAN JOSE-SAN PEDRO-RAMALES","R0164","SAN JOSE-SABANILLA","8","2024","","","9423","73772","1560.5","33566260"
"AUTOTRANSPORTES CESMAG, S.A.","3-101-065720","I-1","DESAMPARADOS-MORAVIA","R0002","DESAMPARADOS-MORAVIA","8","2024","","","2547","23726","245.5","7948210"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R1436","LA CRUZ-SANTA CECILIA-BIRMANIA-EL PROGRESO","8","2024","","","201","5353","132","5700140"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2079","CUATRO BOCAS-AGUAS CLARAS","8","2024","","","45","2135","56","3552090"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2080","UPALA-EL DELIRIO","8","2024","","","121","3042","56","2661115"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2081","UPALA-CUATRO BOCAS-EL PORVENIR","8","2024","","","108","3573","56","2983685"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2082","UPALA-JOMUZA","8","2024","","","57","2680","56","2452660"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2083","UPALA-LA VICTORIA","8","2024","","","188","3643","69.5","2895350"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2084","UPALA-SANTA CECILIA","8","2024","","","97","3283","80","5086170"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2085","URBANO DE UPALA (HASTA LA BOMBA)","8","2024","","","793","20323","420","4267620"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","514","LA CRUZ- STA CECILIA-BRASILIA   EXT UPALA STA ELENA","R2133","UPALA-DOS RIOS DE UPALA","8","2024","","","46","1988","31","4740440"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1430","LIBERIA-BRASILIA","8","2024","","","60","2108","31","3456570"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1431","LIBERIA-BUENOS AIRES","8","2024","","","50","2305","31.5","3160275"
"AUTOTRANSPORTES CHAVARRIA MEZA, S.A.","3-101-268239","526","LIBERIA-QUEDRADA GRANDE-DOS RÍOS DE UPALA-BUENOS AIRES-BRASILIA Y VICEVERSA","R1433","LIBERIA-QUEBRADA GRANDE","8","2024","","","190","6427","87","4691045"
"AUTOTRANSPORTES COCORI, S.A.","3-101-141597","167","SAN ISIDRO DE EL GRAL-SAN RAFAEL NORTE - LA ESE","R0487","SAN ISIDRO-LA ESE","8","2024","","","280","5540","233","2642370"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1366","SAN JOSE-LAS JUNTAS DE ABANGARES Y VICEVERSA","8","2024","","","28","794","31","2967420"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1367","LAS JUNTAS DE ABANGARES-CAÑAS Y VICEVERSA","8","2024","","","389","10528","162","8474225"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1369","LAS JUNTAS DE ABANGARES-COLORADO Y VICEVERSA","8","2024","","","415","10668","143","9016335"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1371","LAS JUNTAS DE ABANGARES-POROSAL-FERRY Y VICEVERSA","8","2024","","","146","5843","81","4936160"
"AUTOTRANSPORTES COLORADO DE ABANGARES, S.A. ","3-101-095707","504","LAS JUNTAS DE ABANGARES-CAÑAS","R1533","LAS JUNTAS DE ABANGARES-LIBERIA Y VICEVERSA","8","2024","","","62","1944","31","3138615"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","626","PUNTARENAS-MIRAMAR (SERVICIO DIRECTO)","R1588","PUNTARENAS-MIRAMAR Y VICEVERSA POR BARRANCA","8","2024","","","2048","56132","815","25240405"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","626","PUNTARENAS-MIRAMAR (SERVICIO DIRECTO)","R2117","PUNTARENAS-MIRAMAR Y VICEVERSA POR COSTANERA","8","2024","","","360","8308","201","6521780"
"AUTOTRANSPORTES CUATRO POR TRES, S.A.","3-101-072757","627","MIRAMAR-CUATRO CRUCES-CIRUELAS-EL PALMAR","R1590","MIRAMAR-CUATRO CRUCES-CIRUELAS-EL PALMAR (anillo)","8","2024","","","144","3091","45","1390950"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","1001","DESAMPARADOS – CALLE FALLAS – SAN RAFAEL ABAJO – SAN JUAN DE DIOS Y VICEVERSA","R2283","DESAMPARADOS – CALLE FALLAS – SAN RAFAEL ABAJO – SAN JUAN DE DIOS Y VICEVERSA","8","2024","","","1049","13421","230","2080255"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0214","SAN JOSE-DESAMPARADOS-SAN RAFAEL","8","2024","","","12768","98169","1862","40249290"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0215","SAN JOSE-DESAMPARADOS-MONTECLARO","8","2024","","","1844","15370","455.5","6301700"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0216","SAN JOSE-DESAMPARADOS-LOMA LINDA","8","2024","","","942","7396","200","3032360"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0217","SAN JOSE-DESAMPARADOS-GRAVILIAS-VILLA NUEVA-RIBERA","8","2024","","","419","4679","141","1918390"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0218","SAN JOSE-DESAMPARADOS-PORVENIR","8","2024","","","9028","52504","1101.5","21527875"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0219","SAN JOSE-DESAMPARADOS-DOS CERCAS","8","2024","","","10656","66682","1216.5","27339620"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0220","SAN JOSE-DESAMPARADOS-PORVENIR-DOS CERCAS","8","2024","","","6125","38642","786","15843220"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0221","SAN JOSE-DESAMPARADOS-CALLE FALLAS","8","2024","","","14531","92752","1859.5","38028320"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0222","SAN JOSE-DESAMPARADOS-SAN MIGUEL-URB. LA CAPRI","8","2024","","","12240","90008","1937","36903280"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0224","SAN JOSE-DESAMPARADOS-LOMAS","8","2024","","","2734","26490","665.5","10860900"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0226","SAN JOSE-ASERRI-BARRIO MARIA AUXILIADORA","8","2024","","","3724","34972","750.5","16611700"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0227","SAN JOSE-BARRIO MERCEDES DE ASERRI","8","2024","","","11518","98551","1537","46811725"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0228","SAN JOSE-BARRIO LOURDES DE ASERRI","8","2024","","","12561","103281","1682","49058475"
"AUTOTRANSPORTES DESAMPARADOS, S.A.","3-101-008737","70","SAN JOSE-DESAMPARADOS - ASERRÍ Y RAMALES","R0229","SAN JOSE-ASERRI-BARRIO CORAZON DE JESUS","8","2024","","","11251","80796","1430","38378100"
